COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
39,4176.92,4175.38,4184.62,4183.59,4184.62,4183.59,4181.03,4180.51,4184.62,4189.23,4238.97,4947.69,4174.36,4184.62,2045,2037,89.238,0,0,0,0,
40,4195.38,4191.28,4183.59,4183.59,4175.38,4176.41,4172.31,4183.08,4191.79,4189.23,4243.08,4950.77,4189.74,4192.82,2044,2037,89.247,0,0,0,0,
41,4176.41,4176.41,4179.49,4181.03,4184.62,4182.56,4181.03,4185.64,4189.23,4191.28,4236.41,4947.69,4177.95,4182.05,2045,2037,89.255,0,0,0,0,
42,4189.74,4179.49,4183.59,4181.03,4186.67,4184.62,4177.44,4182.05,4183.08,4192.31,4242.05,4953.33,4183.59,4189.23,2044,2037,89.262,0,0,0,0,
43,4190.77,4183.59,4180.51,4178.46,4183.08,4179.49,4176.41,4187.69,4187.18,4189.74,4242.05,4946.15,4186.67,4191.79,2044,2039,89.269,0,0,0,0,
44,4175.9,4178.46,4183.59,4185.64,4185.13,4182.05,4184.1,4186.67,4183.08,4187.18,4238.46,4948.21,4175.9,4185.13,2044,2038,89.277,0,0,0,0,
45,4195.9,4189.23,4183.08,4186.67,4180,4177.44,4173.85,4183.08,4189.23,4191.28,4242.05,4954.36,4193.85,4194.87,2045,2037,89.286,0,0,0,0,
46,4177.44,4178.97,4178.97,4184.62,4185.13,4182.05,4183.08,4184.1,4190.77,4189.74,4238.46,4946.15,4178.46,4187.69,2045,2038,89.298,0,0,0,0,
47,4183.59,4181.54,4187.18,4185.13,4183.08,4182.05,4179.49,4184.1,4188.72,4187.18,4243.59,4950.77,4183.08,4194.87,2044,2038,89.301,0,0,0,0,
48,4190.77,4185.13,4182.56,4181.54,4176.41,4179.49,4175.9,4186.15,4190.77,4189.23,4241.54,4951.28,4191.79,4193.85,2045,2039,89.309,0,0,0,0,
49,4174.87,4176.41,4183.59,4187.18,4184.62,4183.59,4187.69,4180,4185.13,4188.21,4237.44,4949.23,4173.85,4180.51,2044,2039,89.317,0,0,0,0,
50,4193.85,4186.15,4189.23,4184.62,4184.1,4174.36,4175.38,4181.54,4189.74,4190.77,4243.59,4949.23,4191.79,4194.87,2044,2037,89.325,0,0,0,0,
51,4178.97,4175.9,4186.15,4180,4186.15,4180.51,4179.49,4189.74,4189.23,4189.23,4236.92,4946.67,4183.59,4189.23,2044,2038,89.333,0,0,0,0,
52,4182.05,4178.97,4187.69,4185.13,4180,4184.62,4181.54,4184.62,4185.13,4189.74,4240.51,4954.36,4180,4188.72,2043,2038,89.34,0,0,0,0,
53,4189.23,4185.13,4180.51,4181.03,4175.38,4176.92,4177.44,4184.62,4191.79,4192.82,4243.08,4948.21,4189.23,4192.31,2044,2037,89.348,0,0,0,0,
54,4173.33,4176.92,4182.56,4181.54,4187.69,4183.08,4185.13,4187.18,4185.13,4187.69,4238.97,4946.67,4175.9,4182.05,2043,2037,89.358,0,0,0,0,
55,4193.33,4189.23,4187.18,4183.08,4184.62,4180,4174.87,4188.21,4187.18,4189.23,4244.1,4952.31,4191.79,4192.31,2045,2038,89.365,0,0,0,0,
56,4177.95,4180.51,4181.03,4182.56,4182.56,4180,4181.54,4186.67,4192.82,4191.79,4239.49,4942.56,4182.05,4187.18,2044,2037,89.373,0,0,0,0,
57,4177.95,4178.97,4184.62,4187.18,4183.08,4183.08,4184.1,4181.54,4188.21,4189.74,4241.03,4948.21,4179.49,4187.69,2045,2038,89.38,0,0,0,0,
58,4190.77,4184.1,4183.59,4183.08,4181.03,4180,4174.36,4187.18,4192.82,4191.28,4240.51,4950.77,4194.36,4191.79,2044,2038,89.388,0,0,0,0,
59,4174.36,4174.87,4184.1,4185.64,4185.64,4184.1,4182.05,4186.15,4186.67,4189.74,4236.41,4946.15,4177.95,4182.05,2044,2038,89.395,0,0,0,0,
60,4192.82,4186.15,4186.15,4184.62,4178.46,4178.46,4175.9,4182.05,4186.15,4188.72,4246.15,4951.28,4190.26,4195.38,2044,2036,89.403,0,0,0,0,
61,4178.97,4180.51,4180,4179.49,4180.51,4180,4183.08,4184.1,4190.26,4189.74,4242.56,4949.23,4184.1,4190.77,2045,2038,89.411,0,0,0,0,
62,4174.87,4177.95,4185.13,4185.64,4184.1,4182.05,4184.62,4182.05,4184.62,4190.26,4240,4951.79,4176.92,4187.69,2044,2037,89.419,0,0,0,0,
63,4190.26,4184.62,4185.13,4182.56,4180.51,4177.44,4174.87,4186.67,4187.69,4191.79,4240.51,4947.69,4192.31,4194.36,2044,2037,89.429,0,0,0,0,
64,4172.31,4175.38,4182.56,4183.59,4187.69,4184.1,4187.18,4185.64,4186.15,4191.79,4236.41,4945.13,4177.44,4183.08,2044,2037,89.435,0,0,0,0,
65,4190.77,4186.15,4187.69,4185.64,4182.05,4177.44,4176.92,4181.03,4189.74,4195.38,4243.08,4952.82,4187.18,4192.31,2043,2037,89.443,0,0,0,0,
66,4185.13,4182.56,4184.1,4181.03,4180.51,4176.41,4177.95,4183.08,4191.28,4192.82,4239.49,4947.69,4183.08,4186.67,2044,2038,89.451,0,0,0,0,
67,4175.38,4179.49,4185.13,4185.64,4185.13,4184.1,4184.62,4180,4184.62,4186.67,4238.46,4949.23,4177.44,4182.56,2044,2038,89.459,0,0,0,0,
68,4190.77,4191.79,4182.05,4183.08,4181.03,4180,4173.33,4182.05,4190.26,4191.28,4241.54,4946.15,4196.92,4194.36,2044,2038,89.466,0,0,0,0,
69,4174.36,4180,4180,4182.56,4185.13,4183.08,4184.1,4182.56,4186.15,4192.31,4234.87,4945.64,4176.41,4182.56,2044,2036,89.475,0,0,0,0,
70,4187.69,4181.54,4184.62,4183.59,4177.95,4178.46,4181.03,4180.51,4187.69,4190.26,4241.54,4952.82,4183.08,4190.26,2044,2038,89.483,0,0,0,0,
71,4183.59,4181.54,4181.03,4180.51,4180,4178.46,4178.97,4186.15,4192.82,4188.72,4242.05,4942.56,4188.21,4191.79,2044,2039,89.49,0,0,0,0,
72,4178.46,4181.54,4184.1,4187.18,4188.72,4184.1,4182.56,4185.64,4182.56,4187.69,4240,4946.15,4178.46,4189.74,2045,2039,89.498,0,0,0,0,
73,4195.38,4187.18,4185.13,4182.05,4181.03,4175.38,4172.82,4185.64,4186.15,4191.79,4241.03,4951.28,4194.87,4198.46,2045,2038,89.507,0,0,0,0,
74,4173.33,4173.85,4182.05,4179.49,4185.64,4180,4184.62,4186.15,4188.21,4190.77,4235.9,4946.15,4181.03,4185.64,2044,2038,89.514,0,0,0,0,
75,4189.74,4184.1,4186.67,4186.15,4185.13,4182.05,4180.51,4184.1,4186.15,4189.23,4241.54,4951.28,4187.18,4192.82,2046,2039,89.522,0,0,0,0,
76,4191.79,4185.13,4179.49,4183.59,4182.56,4180,4176.92,4186.67,4189.23,4193.85,4238.97,4945.64,4190.77,4193.85,2044,2039,89.529,0,0,0,0,
77,4174.87,4177.44,4181.54,4186.15,4186.67,4180.51,4184.1,4182.05,4186.15,4195.38,4238.46,4945.13,4177.95,4184.62,2044,2037,89.538,0,0,0,0,
78,4193.33,4186.67,4183.59,4184.62,4181.54,4174.36,4175.9,4182.56,4191.79,4194.36,4245.13,4947.18,4192.82,4194.87,2044,2039,89.545,0,0,0,0,
79,4178.46,4177.44,4176.92,4182.56,4184.62,4182.56,4186.15,4188.72,4187.69,4188.72,4238.97,4944.1,4181.03,4186.15,2045,2040,89.553,0,0,0,0,
80,4187.69,4186.67,4181.54,4184.62,4182.05,4183.59,4181.54,4185.13,4184.1,4190.26,4241.54,4951.28,4187.18,4189.74,2043,2037,89.561,0,0,0,0,
81,4188.21,4185.64,4181.54,4180,4180.51,4178.46,4176.41,4185.13,4191.28,4194.87,4241.03,4947.69,4190.77,4191.28,2044,2039,89.569,0,0,0,0,
82,4173.85,4173.85,4184.62,4185.64,4186.15,4182.05,4184.62,4184.62,4185.64,4189.23,4237.95,4946.15,4175.9,4186.15,2043,2039,89.577,0,0,0,0,
83,4196.92,4188.72,4184.62,4184.62,4177.95,4176.92,4174.87,4185.13,4188.21,4189.74,4243.08,4949.74,4195.38,4194.87,2044,2037,89.585,0,0,0,0,
84,4183.08,4180.51,4180,4181.03,4181.03,4181.03,4186.15,4185.64,4187.69,4191.79,4238.97,4947.69,4182.05,4182.56,2045,2038,89.595,0,0,0,0,
85,4186.67,4179.49,4187.18,4185.13,4184.1,4181.54,4183.59,4181.54,4183.59,4192.31,4243.59,4953.85,4183.08,4191.28,2045,2037,89.6,0,0,0,0,
86,4188.72,4185.13,4183.59,4179.49,4181.54,4176.41,4174.87,4184.1,4188.72,4190.77,4241.03,4945.64,4193.33,4197.44,2045,2038,89.608,0,0,0,0,
87,4171.28,4179.49,4184.1,4183.59,4185.13,4183.08,4184.62,4184.62,4184.1,4186.15,4234.36,4944.62,4176.41,4185.13,2045,2037,89.616,0,0,0,0,
88,4194.87,4188.72,4186.15,4187.18,4178.97,4180,4176.92,4185.13,4186.67,4189.74,4243.08,4953.33,4192.31,4197.44,2045,2038,89.624,0,0,0,0,
89,4182.05,4177.44,4180.51,4183.59,4181.03,4181.54,4182.56,4185.13,4187.18,4193.33,4241.54,4946.67,4184.1,4192.82,2046,2039,89.632,0,0,0,0,
90,4178.97,4178.46,4185.13,4186.67,4180.51,4181.03,4181.54,4182.05,4184.1,4192.82,4240,4948.72,4181.03,4191.28,2044,2038,89.64,0,0,0,0,
91,4186.15,4185.13,4181.54,4183.08,4176.41,4175.9,4175.38,4183.59,4191.28,4190.26,4240.51,4946.15,4190.77,4191.79,2043,2038,89.648,0,0,0,0,
92,4172.82,4176.41,4183.08,4184.62,4185.64,4181.54,4188.21,4181.03,4187.18,4187.69,4238.97,4947.18,4175.9,4182.05,2044,2038,89.656,0,0,0,0,
93,4193.33,4185.13,4187.69,4183.59,4181.54,4178.97,4177.44,4183.08,4187.69,4192.31,4244.1,4954.36,4191.28,4193.33,2044,2038,89.663,0,0,0,0,
94,4179.49,4176.92,4180.51,4183.59,4182.05,4181.54,4178.97,4187.69,4187.18,4191.28,4237.95,4945.64,4182.56,4187.18,2044,2039,89.671,0,0,0,0,
95,4182.56,4178.97,4182.56,4189.23,4183.59,4181.03,4182.05,4184.1,4182.05,4188.21,4241.03,4947.69,4177.95,4189.74,2044,2039,89.679,0,0,0,0,
96,4197.95,4186.67,4180,4180,4180,4173.85,4174.87,4186.15,4189.23,4193.33,4245.13,4948.72,4191.79,4197.95,2045,2038,89.687,0,0,0,0,
97,4172.82,4174.87,4181.54,4180,4186.15,4183.59,4183.59,4184.1,4186.67,4191.79,4241.03,4949.74,4175.38,4184.1,2045,2038,89.695,0,0,0,0,
98,4188.72,4187.18,4186.67,4183.59,4181.03,4181.54,4175.38,4180,4187.69,4188.21,4243.59,4951.79,4189.74,4193.33,2044,2038,89.704,0,0,0,0,
99,4182.05,4181.54,4179.49,4180.51,4183.08,4178.97,4181.03,4185.13,4189.74,4189.23,4236.92,4941.03,4184.62,4190.26,2045,2038,89.711,0,0,0,0,
100,4176.92,4176.41,4184.62,4186.15,4186.15,4181.54,4185.64,4182.05,4184.1,4189.74,4239.49,4949.23,4177.44,4188.72,2044,2038,89.72,0,0,0,0,
101,4191.79,4185.13,4186.15,4184.62,4178.97,4177.95,4175.38,4181.54,4190.77,4190.77,4244.1,4953.33,4195.38,4194.87,2044,2038,89.726,0,0,0,0,
102,4173.85,4176.41,4181.03,4183.59,4183.08,4183.08,4186.15,4184.1,4186.67,4191.28,4237.95,4947.69,4178.97,4182.05,2044,2037,89.734,0,0,0,0,
103,4189.74,4186.67,4183.08,4183.59,4177.95,4181.03,4177.95,4184.1,4185.13,4193.85,4242.05,4949.74,4187.69,4191.28,2044,2037,89.742,0,0,0,0,
104,4184.1,4184.62,4181.03,4182.05,4178.97,4180.51,4178.97,4187.69,4189.23,4190.77,4236.41,4945.64,4187.69,4189.23,2044,2036,89.75,0,0,0,0,
105,4177.44,4178.97,4185.64,4187.18,4186.15,4183.08,4185.64,4186.15,4183.59,4186.67,4236.41,4950.26,4180.51,4185.64,2045,2038,89.758,0,0,0,0,
106,4196.41,4186.15,4185.64,4184.1,4181.54,4175.9,4173.85,4188.21,4188.72,4191.79,4244.62,4950.26,4196.92,4194.87,2046,2037,89.767,0,0,0,0,
107,4176.41,4174.36,4182.56,4185.13,4186.15,4180.51,4183.08,4186.15,4186.67,4191.28,4238.97,4945.13,4177.95,4184.62,2045,2037,89.774,0,0,0,0,
108,4187.69,4181.54,4186.67,4185.64,4183.59,4178.46,4178.97,4180.51,4184.62,4189.74,4243.08,4952.31,4185.13,4193.85,2045,2036,89.783,0,0,0,0,
109,4185.13,4181.54,4182.56,4180,4182.05,4177.44,4179.49,4185.13,4189.74,4193.33,4243.59,4949.23,4191.79,4192.82,2044,2036,89.791,0,0,0,0,
110,4174.87,4175.9,4185.64,4188.21,4184.62,4183.59,4186.15,4182.56,4185.13,4191.28,4242.56,4950.26,4177.95,4183.59,2044,2038,89.797,0,0,0,0,
111,4192.82,4188.21,4184.1,4185.13,4175.38,4178.46,4171.79,4182.05,4189.23,4190.26,4244.1,4948.72,4191.28,4192.82,2043,2038,89.806,0,0,0,0,
112,4172.82,4180.51,4178.97,4181.03,4183.08,4184.1,4182.05,4185.13,4186.67,4191.28,4235.38,4943.08,4181.03,4185.13,2044,2037,89.813,0,0,0,0,
113,4185.13,4186.15,4187.69,4186.15,4186.15,4183.08,4180,4183.59,4183.59,4193.85,4241.54,4950.26,4187.69,4191.28,2046,2038,89.821,0,0,0,0,
114,4190.26,4186.15,4185.64,4182.56,4181.54,4177.95,4175.38,4183.59,4187.69,4194.36,4243.08,4945.64,4190.77,4192.31,2045,2039,89.832,0,0,0,0,
115,4174.87,4176.92,4183.59,4186.67,4181.54,4184.1,4184.62,4179.49,4183.08,4189.74,4237.95,4945.13,4175.38,4185.64,2043,2037,89.837,0,0,0,0,
116,4190.77,4184.62,4184.1,4185.64,4177.95,4178.97,4177.44,4179.49,4188.21,4192.82,4242.05,4950.77,4191.79,4196.92,2044,2037,89.845,0,0,0,0,
117,4176.41,4174.36,4183.08,4182.56,4185.13,4181.03,4182.56,4182.05,4187.69,4193.85,4237.44,4947.18,4181.54,4186.15,2045,2037,89.853,0,0,0,0,
118,4185.13,4181.54,4186.15,4186.67,4181.03,4182.56,4177.95,4182.56,4185.64,4190.77,4241.54,4950.77,4186.15,4189.74,2045,2037,89.86,0,0,0,0,
119,4187.18,4185.13,4180,4182.56,4177.95,4180,4174.87,4186.15,4191.28,4190.77,4241.03,4946.67,4192.31,4194.87,2045,2037,89.869,0,0,0,0,
120,4172.31,4175.38,4185.13,4184.1,4186.67,4181.54,4182.56,4181.54,4183.59,4190.26,4237.44,4946.15,4175.38,4187.69,2043,2038,89.876,0,0,0,0,
121,4192.82,4186.15,4190.77,4183.59,4180,4173.33,4171.79,4179.49,4187.18,4194.36,4243.08,4949.74,4193.33,4196.92,2043,2038,89.885,0,0,0,0,
122,4177.44,4179.49,4183.08,4183.59,4181.54,4181.03,4182.56,4182.56,4189.23,4194.36,4238.46,4943.59,4182.05,4186.15,2044,2037,89.893,0,0,0,0,
123,4182.05,4184.1,4183.59,4189.23,4181.54,4184.62,4183.59,4180.51,4183.59,4192.31,4242.56,4949.74,4180,4186.15,2043,2037,89.9,0,0,0,0,
124,4190.77,4187.18,4179.49,4182.56,4178.97,4177.44,4173.85,4184.62,4188.72,4194.36,4242.56,4947.69,4190.26,4190.77,2043,2038,89.908,0,0,0,0,
125,4172.82,4175.38,4182.05,4182.56,4185.64,4183.59,4183.59,4185.13,4185.64,4191.79,4238.97,4946.67,4176.41,4185.13,2044,2037,89.916,0,0,0,0,
126,4192.82,4187.18,4187.18,4184.62,4180.51,4178.97,4177.44,4185.13,4188.72,4190.77,4244.1,4951.28,4192.82,4198.97,2045,2038,89.924,0,0,0,0,
127,4178.97,4181.54,4180,4184.1,4181.03,4180.51,4182.56,4186.15,4188.72,4190.77,4236.41,4943.59,4183.08,4188.72,2045,2038,89.931,0,0,0,0,
128,4177.95,4183.08,4183.59,4187.18,4184.62,4183.08,4181.54,4180,4182.05,4190.77,4237.95,4949.74,4176.92,4187.18,2046,2037,89.939,0,0,0,0,
0,4190.77,4187.18,4182.05,4182.05,4181.54,4177.44,4170.77,4183.08,4187.69,4194.36,4243.08,4947.18,4192.31,4195.9,2044,2039,89.949,0,0,0,0,
1,4170.77,4174.36,4181.54,4185.13,4186.15,4182.56,4183.08,4185.64,4184.62,4190.77,4238.46,4942.56,4178.46,4183.59,2044,2038,89.955,0,0,0,0,
2,4185.64,4186.15,4186.15,4186.15,4180.51,4178.97,4180,4184.1,4187.18,4190.77,4242.05,4951.28,4190.77,4192.31,2045,2037,89.963,0,0,0,0,
3,4178.46,4182.05,4181.54,4181.03,4181.54,4178.97,4181.54,4184.62,4190.26,4192.82,4236.92,4946.67,4187.18,4188.21,2046,2039,89.971,0,0,0,0,
4,4177.44,4178.97,4186.67,4188.72,4182.05,4182.05,4181.03,4180.51,4185.64,4191.28,4238.46,4946.67,4181.03,4185.13,2044,2038,89.979,0,0,0,0,
5,4190.26,4189.23,4185.13,4185.13,4176.41,4177.44,4174.87,4183.59,4190.77,4192.82,4240.51,4946.15,4192.82,4193.33,2045,2039,89.987,0,0,0,0,
6,4171.28,4178.97,4180,4181.54,4185.13,4183.59,4186.15,4183.08,4184.62,4193.85,4236.41,4946.67,4175.9,4184.62,2046,2038,89.995,0,0,0,0,
7,4188.21,4185.13,4183.08,4183.59,4184.1,4182.56,4175.38,4179.49,4184.1,4190.77,4243.59,4950.26,4187.18,4190.26,2045,2037,90.002,0,0,0,0,
8,4184.1,4182.56,4181.54,4182.56,4183.59,4182.56,4180,4185.13,4188.72,4186.15,4239.49,4942.05,4182.56,4183.59,2045,2038,90.01,0,0,0,0,
9,4178.97,4178.97,4185.64,4188.72,4182.56,4183.08,4185.64,4184.62,4181.54,4188.21,4237.95,4948.72,4174.87,4184.62,2043,2037,90.018,0,0,0,0,
10,4193.33,4186.15,4183.59,4185.13,4175.9,4173.85,4172.31,4184.62,4185.64,4192.82,4242.05,4950.77,4194.36,4195.38,2043,2038,90.026,0,0,0,0,
11,4171.79,4174.87,4181.54,4185.13,4184.1,4181.03,4184.62,4183.59,4186.15,4188.72,4236.41,4944.62,4177.95,4182.05,2045,2037,90.034,0,0,0,0,
12,4186.67,4183.08,4187.69,4186.67,4181.54,4181.54,4181.03,4182.56,4185.13,4193.85,4240.51,4948.72,4185.64,4191.28,2045,2037,90.042,0,0,0,0,
13,4186.15,4183.08,4181.54,4181.03,4178.97,4180,4179.49,4187.18,4187.69,4199.49,4240,4944.62,4188.21,4192.82,2044,2038,90.05,0,0,0,0,
14,4175.9,4177.95,4183.08,4186.15,4183.08,4185.64,4186.15,4184.1,4184.1,4190.26,4239.49,4948.21,4176.92,4186.67,2044,2038,90.058,0,0,0,0,
15,4194.36,4187.18,4187.18,4183.59,4177.95,4178.97,4175.9,4184.62,4190.77,4190.26,4243.59,4950.26,4193.85,4196.41,2044,2037,90.065,0,0,0,0,
16,4175.38,4176.92,4185.13,4184.62,4185.13,4182.05,4186.67,4185.64,4187.18,4194.36,4240,4945.64,4180,4186.67,2045,2038,90.073,0,0,0,0,
17,4184.62,4182.56,4184.62,4188.72,4183.59,4181.54,4182.56,4182.05,4184.62,4192.31,4244.1,4951.79,4186.15,4191.79,2044,2038,90.081,0,0,0,0,
18,4184.62,4181.54,4177.44,4181.03,4180.51,4178.97,4175.9,4183.08,4188.72,4190.77,4238.97,4946.67,4189.74,4193.85,2044,2037,90.089,0,0,0,0,
19,4173.85,4175.9,4184.62,4185.13,4185.64,4182.05,4182.56,4181.03,4185.13,4189.74,4236.92,4947.69,4176.92,4187.18,2044,2037,90.097,0,0,0,0,
20,4194.36,4187.18,4188.72,4184.62,4180,4175.9,4176.41,4183.59,4188.21,4193.33,4244.62,4950.77,4194.36,4192.31,2045,2037,90.108,0,0,0,0,
21,4176.92,4177.44,4183.59,4182.56,4183.59,4179.49,4182.56,4185.13,4183.08,4192.31,4238.46,4946.67,4181.54,4178.97,2044,2037,90.112,0,0,0,0,
22,4182.56,4184.62,4186.67,4188.21,4183.08,4180,4176.41,4180,4181.54,4190.26,4241.03,4952.82,4183.59,4188.72,2045,2039,90.12,0,0,0,0,
23,4186.15,4188.21,4181.03,4181.54,4180,4178.46,4176.92,4183.08,4190.77,4190.77,4241.03,4947.69,4190.77,4193.85,2044,2039,90.131,0,0,0,0,
24,4173.85,4177.44,4183.59,4181.54,4184.1,4183.59,4188.21,4187.18,4184.1,4189.23,4237.44,4946.67,4177.44,4183.08,2044,2038,90.136,0,0,0,0,
25,4194.36,4185.64,4189.23,4183.08,4177.95,4175.9,4173.85,4187.69,4184.1,4190.77,4242.05,4950.26,4192.31,4193.33,2045,2038,90.144,0,0,0,0,
26,4176.41,4176.41,4184.1,4183.08,4181.03,4177.95,4180.51,4184.62,4186.15,4191.28,4237.44,4943.59,4178.97,4185.13,2044,2038,90.153,0,0,0,0,
27,4183.08,4180.51,4185.13,4185.13,4181.54,4180.51,4182.05,4182.05,4187.18,4192.31,4242.56,4949.23,4181.03,4187.69,2046,2039,90.16,0,0,0,0,
28,4189.23,4184.1,4182.56,4181.03,4178.46,4176.92,4177.95,4188.21,4192.82,4192.31,4242.05,4947.18,4193.85,4191.79,2045,2039,90.168,0,0,0,0,
29,4169.23,4172.31,4183.59,4185.13,4183.59,4184.1,4188.21,4184.1,4184.1,4187.69,4236.41,4946.15,4177.44,4183.59,2044,2039,90.177,0,0,0,0,
30,4189.74,4186.15,4185.13,4184.62,4180,4178.97,4177.95,4181.03,4187.18,4193.33,4242.05,4950.26,4190.77,4195.38,2045,2038,90.183,0,0,0,0,
31,4179.49,4183.59,4181.03,4182.56,4186.15,4178.97,4182.56,4186.15,4191.79,4195.9,4237.95,4943.08,4178.97,4186.67,2045,2038,90.191,0,0,0,0,
32,4180.51,4182.56,4187.69,4186.67,4185.13,4180.51,4184.1,4183.08,4185.64,4192.31,4239.49,4947.18,4177.44,4185.64,2045,2038,90.199,0,0,0,0,
33,4189.23,4184.62,4184.62,4180.51,4176.92,4175.38,4174.87,4185.13,4189.23,4191.79,4240.51,4948.21,4194.36,4191.28,2044,2038,90.207,0,0,0,0,
34,4172.31,4177.44,4181.54,4184.1,4184.1,4182.56,4183.59,4185.64,4184.1,4188.72,4235.9,4948.72,4176.41,4183.08,2045,2039,90.215,0,0,0,0,
35,4190.77,4188.21,4184.62,4187.18,4180.51,4181.03,4174.87,4181.03,4185.13,4191.28,4242.05,4953.33,4185.64,4194.87,2045,2038,90.223,0,0,0,0,
36,4178.46,4178.46,4180,4183.08,4181.03,4181.03,4179.49,4183.08,4187.18,4193.85,4237.44,4946.15,4182.56,4188.72,2044,2038,90.231,0,0,0,0,
37,4175.9,4178.46,4182.05,4186.15,4184.1,4182.05,4184.1,4183.08,4183.08,4190.26,4237.44,4949.23,4180,4185.64,2046,2038,90.239,0,0,0,0,
38,4190.77,4187.69,4181.03,4181.03,4180.51,4176.92,4174.87,4183.59,4190.26,4188.21,4240.51,4946.15,4191.28,4191.79,2044,2040,90.25,0,0,0,0,
39,4172.31,4176.92,4185.13,4184.62,4184.62,4181.54,4183.08,4181.03,4186.15,4190.26,4238.46,4943.08,4175.9,4181.54,2043,2038,90.255,0,0,0,0,
40,4188.72,4184.62,4188.72,4186.67,4181.03,4176.92,4175.9,4182.56,4185.13,4192.82,4242.56,4949.74,4189.74,4190.77,2044,2037,90.262,0,0,0,0,
41,4183.59,4178.46,4180,4180,4184.62,4180,4178.46,4187.69,4190.77,4188.72,4236.92,4943.08,4185.64,4187.69,2043,2036,90.27,0,0,0,0,
42,4178.97,4178.46,4185.13,4186.15,4186.67,4185.64,4185.13,4185.13,4184.1,4188.72,4238.46,4947.18,4175.38,4186.15,2044,2038,90.278,0,0,0,0,
43,4191.28,4190.26,4184.62,4184.1,4180.51,4176.92,4176.92,4187.18,4183.59,4195.38,4240.51,4949.23,4189.23,4194.36,2045,2038,90.286,0,0,0,0,
44,4169.74,4174.87,4181.03,4182.05,4185.64,4180.51,4183.59,4185.64,4184.1,4188.72,4234.87,4945.64,4173.33,4183.59,2044,2038,90.294,0,0,0,0,
45,4189.74,4181.54,4186.15,4185.13,4179.49,4180,4176.92,4180,4189.23,4185.13,4243.08,4950.77,4185.64,4194.36,2045,2036,90.301,0,0,0,0,
46,4188.21,4185.64,4181.03,4184.1,4178.46,4180,4181.03,4184.62,4191.79,4193.33,4240,4947.18,4185.64,4190.77,2044,2038,90.309,0,0,0,0,
47,4175.38,4183.08,4184.1,4188.21,4185.64,4184.1,4185.64,4185.64,4185.13,4193.33,4236.92,4949.74,4173.85,4182.56,2046,2038,90.317,0,0,0,0,
48,4193.33,4190.26,4187.18,4182.05,4181.03,4177.44,4172.31,4187.69,4190.26,4187.69,4244.1,4948.72,4192.31,4194.36,2045,2038,90.326,0,0,0,0,
49,4176.92,4179.49,4185.13,4180,4186.15,4182.56,4184.62,4186.67,4187.18,4187.69,4237.95,4946.15,4180,4187.69,2044,2038,90.333,0,0,0,0,
50,4187.69,4185.13,4187.18,4185.64,4182.05,4180,4182.05,4183.08,4186.67,4194.87,4240.51,4954.87,4189.23,4193.85,2044,2038,90.342,0,0,0,0,
51,4186.67,4183.08,4182.56,4182.05,4179.49,4177.44,4177.44,4188.21,4189.74,4192.31,4242.05,4949.23,4192.31,4193.33,2044,2037,90.349,0,0,0,0,
52,4176.41,4177.44,4184.62,4183.59,4185.13,4184.1,4183.08,4186.15,4182.05,4184.62,4240.51,4951.28,4176.41,4188.21,2043,2037,90.357,0,0,0,0,
53,4193.85,4187.69,4184.1,4183.08,4177.95,4177.44,4173.85,4184.62,4189.23,4191.28,4243.08,4953.33,4193.85,4197.95,2044,2037,90.365,0,0,0,0,
54,4174.87,4175.38,4181.03,4185.64,4181.03,4181.54,4183.08,4183.59,4188.72,4190.77,4236.41,4947.18,4181.54,4186.67,2045,2039,90.373,0,0,0,0,
55,4185.13,4180,4187.69,4187.69,4184.62,4182.05,4178.97,4180,4182.05,4185.13,4238.97,4952.31,4182.56,4190.26,2044,2037,90.382,0,0,0,0,
56,4188.21,4183.59,4183.08,4178.46,4182.56,4176.41,4174.36,4185.64,4189.74,4190.26,4237.44,4948.72,4187.18,4191.28,2044,2037,90.39,0,0,0,0,
57,4175.9,4176.92,4184.62,4183.08,4184.1,4182.05,4185.13,4185.13,4189.74,4192.31,4237.95,4949.74,4176.41,4186.15,2044,2037,90.396,0,0,0,0,
58,4194.36,4185.64,4187.69,4182.56,4177.95,4178.46,4177.95,4182.05,4190.26,4191.28,4245.64,4951.28,4194.36,4197.95,2045,2037,90.404,0,0,0,0,
59,4174.87,4174.36,4182.05,4179.49,4183.08,4182.56,4185.64,4182.05,4187.69,4188.72,4238.97,4944.1,4180,4185.13,2045,2037,90.413,0,0,0,0,
60,4183.59,4178.97,4184.1,4186.67,4182.56,4184.1,4181.03,4182.05,4185.13,4188.21,4240.51,4950.26,4181.03,4186.67,2044,2037,90.42,0,0,0,0,
61,4190.77,4184.1,4182.05,4184.1,4178.46,4180.51,4175.38,4186.15,4190.26,4192.82,4238.97,4947.69,4191.28,4193.33,2045,2038,90.428,0,0,0,0,
62,4171.28,4175.38,4184.62,4185.64,4184.62,4182.56,4185.64,4184.1,4183.59,4191.28,4236.92,4945.64,4175.38,4186.67,2044,2038,90.436,0,0,0,0,
63,4194.36,4187.18,4186.67,4183.59,4181.03,4178.46,4174.36,4184.1,4187.69,4190.77,4243.59,4948.72,4190.77,4196.92,2044,2039,90.445,0,0,0,0,
